"customer_id","recency","frequency","monetary","r_score","f_score","m_score","total_score","costumer_segment"
"13588","15","9","2478.95",4,4,4,12,"VIP"
"15502","15","12","10384.93",4,4,4,12,"VIP"
"15743","15","4","784.46",4,3,3,10,"Loyal Customer"
"16057","15","7","2263.12",4,4,4,12,"VIP"
"15594","15","5","1771.78",4,4,4,12,"VIP"
"17809","15","12","5411.91",4,4,4,12,"VIP"
"12557","15","5","11990.96",4,4,4,12,"VIP"
"14607","15","14","16569.50",4,4,4,12,"VIP"
"15482","15","12","11054.96",4,4,4,12,"VIP"
"17139","15","12","10668.47",4,4,4,12,"VIP"
"16653","15","2","1212.66",4,3,3,10,"Loyal Customer"
"13350","15","2","979.12",4,3,3,10,"Loyal Customer"
"14733","15","12","9585.91",4,4,4,12,"VIP"
"13899","15","2","388.52",4,2,2,8,"New costumer"
"15253","15","5","918.20",4,4,3,11,"VIP"
"17671","15","4","1572.71",4,3,3,10,"Loyal Customer"
"12948","15","7","2064.95",4,4,4,12,"VIP"
"13644","15","4","2624.26",4,3,4,11,"Loyal Customer"
"17410","15","5","1214.72",4,4,3,11,"VIP"
"15270","15","7","2379.49",4,4,4,12,"VIP"
"16173","15","6","1418.32",4,4,3,11,"VIP"
"12476","15","11","6816.42",4,4,4,12,"VIP"
"17469","15","5","1870.97",4,4,4,12,"VIP"
"12757","15","13","7857.10",4,4,4,12,"VIP"
"13638","15","1","122.64",4,2,1,7,"New costumer"
"16660","15","4","1267.65",4,3,3,10,"Loyal Customer"
"17135","15","7","1139.73",4,4,3,11,"VIP"
"17463","15","5","1896.41",4,4,4,12,"VIP"
"17725","15","11","3439.08",4,4,4,12,"VIP"
"17034","15","3","745.52",4,3,3,10,"Loyal Customer"
"15398","15","2","1345.53",4,3,3,10,"Loyal Customer"
"14099","15","11","3104.17",4,4,4,12,"VIP"
"16343","15","2","370.48",4,2,2,8,"New costumer"
"14744","15","7","1099.98",4,4,3,11,"VIP"
"16482","15","1","220.62",4,1,1,6,"New costumer"
"12494","15","7","1246.10",4,4,3,11,"VIP"
"15632","15","8","3285.31",4,4,4,12,"VIP"
"15034","15","8","4308.61",4,4,4,12,"VIP"
"14539","15","2","537.48",4,2,2,8,"New costumer"
"15916","15","8","1528.09",4,4,3,11,"VIP"
"17228","15","8","1906.09",4,4,4,12,"VIP"
"17133","15","7","4892.24",4,4,4,12,"VIP"
"16824","15","2","460.64",4,2,2,8,"New costumer"
"16157","15","3","656.69",4,3,2,9,"Loyal Customer"
"16596","15","2","250.15",4,2,1,7,"New costumer"
"13174","15","3","2817.03",4,3,4,11,"Loyal Customer"
"12421","15","4","807.04",4,3,3,10,"Loyal Customer"
"14987","15","2","326.40",4,2,2,8,"New costumer"
"15858","15","5","1438.85",4,4,3,11,"VIP"
"12681","14","22","13787.54",4,4,4,12,"VIP"
"18172","14","20","7561.68",4,4,4,12,"VIP"
"18188","14","3","2001.04",4,3,4,11,"Loyal Customer"
"15428","14","1","93.78",4,1,1,6,"New costumer"
"14805","14","4","554.65",4,3,2,9,"Loyal Customer"
"18184","14","1","49.80",4,1,1,6,"New costumer"
"15382","14","6","5955.71",4,4,4,12,"VIP"
"18161","14","5","1618.69",4,4,3,11,"VIP"
"14703","14","1","318.17",4,2,2,8,"New costumer"
"12705","14","9","6868.29",4,4,4,12,"VIP"
"17323","14","7","921.07",4,4,3,11,"VIP"
"17385","14","1","261.11",4,1,1,6,"New costumer"
"16885","14","3","471.51",4,3,2,9,"Loyal Customer"
"13978","14","2","196.79",4,2,1,7,"New costumer"
"17302","14","5","1135.63",4,4,3,11,"VIP"
"15793","14","3","965.61",4,3,3,10,"Loyal Customer"
"16616","14","2","500.42",4,2,2,8,"New costumer"
"17348","14","5","1159.52",4,4,3,11,"VIP"
"16719","14","7","1790.42",4,4,4,12,"VIP"
"17975","14","13","4488.81",4,4,4,12,"VIP"
"14756","14","1","738.96",4,1,3,8,"New costumer"
"13525","14","2","628.78",4,2,2,8,"New costumer"
"17767","14","1","271.20",4,1,1,6,"New costumer"
"13589","14","2","379.65",4,2,2,8,"New costumer"
"14277","14","3","4216.20",4,3,4,11,"Loyal Customer"
"15117","14","5","1551.78",4,4,3,11,"VIP"
"17458","14","1","316.50",4,2,2,8,"New costumer"
"16566","14","5","614.66",4,4,2,10,"VIP"
"13207","14","2","250.26",4,2,1,7,"New costumer"
"13184","14","10","1701.29",4,4,4,12,"VIP"
"13579","14","2","467.04",4,2,2,8,"New costumer"
"12620","14","3","1339.41",4,3,3,10,"Loyal Customer"
"14966","14","1","191.32",4,1,1,6,"New costumer"
"15872","14","2","360.93",4,2,2,8,"New costumer"
"17624","14","2","843.48",4,2,3,9,"New costumer"
"12937","14","4","1504.27",4,3,3,10,"Loyal Customer"
"13995","14","5","1393.69",4,4,3,11,"VIP"
"16609","14","7","5493.46",4,4,4,12,"VIP"
"15953","14","8","1659.38",4,4,3,11,"VIP"
"15134","14","8","1387.99",4,4,3,11,"VIP"
"18130","14","3","1059.39",4,3,3,10,"Loyal Customer"
"16668","14","6","306.72",4,4,1,9,"VIP"
"17247","14","1","282.19",4,1,1,6,"New costumer"
"17727","14","1","1060.25",4,2,3,9,"New costumer"
"14591","14","4","1447.14",4,3,3,10,"Loyal Customer"
"17345","14","4","537.74",4,3,2,9,"Loyal Customer"
"12531","14","1","125.22",4,2,1,7,"New costumer"
"13050","14","17","5836.86",4,4,4,12,"VIP"
"12709","14","15","9736.52",4,4,4,12,"VIP"
"13719","14","5","1041.68",4,3,3,10,"Loyal Customer"
"14709","14","13","4921.04",4,4,4,12,"VIP"
"16856","14","1","35.40",4,2,1,7,"New costumer"
"15737","14","8","1205.12",4,4,3,11,"VIP"
"15725","14","1","415.25",4,1,2,7,"New costumer"
"17096","14","4","1022.13",4,3,3,10,"Loyal Customer"
"16570","14","10","3738.40",4,4,4,12,"VIP"
"17516","14","5","768.08",4,3,3,10,"Loyal Customer"
"13048","13","4","1835.91",4,3,4,11,"Loyal Customer"
"13149","13","4","1676.06",4,3,4,11,"Loyal Customer"
"14111","13","4","692.85",4,3,3,10,"Loyal Customer"
"12438","13","2","2906.85",4,3,4,11,"Loyal Customer"
"15473","13","7","1771.20",4,4,4,12,"VIP"
"17557","13","3","541.46",4,3,2,9,"Loyal Customer"
"16327","13","6","3844.22",4,4,4,12,"VIP"
"17562","13","7","1122.38",4,4,3,11,"VIP"
"13332","13","1","350.90",4,2,2,8,"New costumer"
"14710","13","4","606.13",4,3,2,9,"Loyal Customer"
"16814","13","21","6509.10",4,4,4,12,"VIP"
"13437","13","7","3408.06",4,4,4,12,"VIP"
"15186","13","2","411.41",4,2,2,8,"New costumer"
"17329","13","2","523.11",4,2,2,8,"New costumer"
"17813","13","5","1770.88",4,4,4,12,"VIP"
"14946","13","1","100.90",4,1,1,6,"New costumer"
"18156","12","2","734.94",4,2,3,9,"New costumer"
"14577","12","4","859.71",4,3,3,10,"Loyal Customer"
"14859","12","4","1353.74",4,3,3,10,"Loyal Customer"
"17236","12","6","916.13",4,4,3,11,"VIP"
"18145","12","4","2861.55",4,3,4,11,"Loyal Customer"
"15747","12","3","974.04",4,3,3,10,"Loyal Customer"
"13232","12","7","1357.60",4,4,3,11,"VIP"
"13064","12","4","1119.49",4,3,3,10,"Loyal Customer"
"17769","12","10","3997.98",4,4,4,12,"VIP"
"16407","12","10","2126.93",4,4,4,12,"VIP"
"14878","12","9","1485.54",4,4,3,11,"VIP"
"13782","12","6","912.00",4,4,3,11,"VIP"
"17365","12","8","4801.56",4,4,4,12,"VIP"
"13571","12","12","2092.32",4,4,4,12,"VIP"
"16983","12","7","1931.25",4,4,4,12,"VIP"
"17812","12","4","732.16",4,3,3,10,"Loyal Customer"
"16942","12","9","1920.59",4,4,4,12,"VIP"
"17864","12","3","597.50",4,3,2,9,"Loyal Customer"
"18112","11","2","352.69",4,2,2,8,"New costumer"
"17595","11","2","388.79",4,2,2,8,"New costumer"
"14954","11","1","336.17",4,2,2,8,"New costumer"
"17885","11","1","190.19",4,1,1,6,"New costumer"
"15561","11","4","800.59",4,3,3,10,"Loyal Customer"
"15511","11","5","909.23",4,4,3,11,"VIP"
"13004","11","18","5655.91",4,4,4,12,"VIP"
"15436","11","3","1122.53",4,3,3,10,"Loyal Customer"
"17924","11","7","2962.50",4,4,4,12,"VIP"
"16923","11","19","7247.61",4,4,4,12,"VIP"
"17299","11","4","669.11",4,3,2,9,"Loyal Customer"
"18229","11","20","7276.90",4,4,4,12,"VIP"
"18041","11","21","4183.39",4,4,4,12,"VIP"
"13914","11","2","626.45",4,2,2,8,"New costumer"
"17411","11","3","778.94",4,3,3,10,"Loyal Customer"
"15514","11","11","4139.46",4,4,4,12,"VIP"
"15571","11","4","650.43",4,3,2,9,"Loyal Customer"
"13610","11","7","1131.88",4,4,3,11,"VIP"
"17068","11","21","4552.14",4,4,4,12,"VIP"
"13081","11","11","28337.38",4,4,4,12,"VIP"
"15714","11","2","330.88",4,2,2,8,"New costumer"
"12906","11","5","2919.81",4,4,4,12,"VIP"
"17651","11","10","3945.00",4,4,4,12,"VIP"
"16005","11","4","615.39",4,3,2,9,"Loyal Customer"
"17852","11","2","114.34",4,2,1,7,"New costumer"
"17231","11","10","3174.32",4,4,4,12,"VIP"
"16024","11","1","251.24",4,1,1,6,"New costumer"
"14215","11","6","1789.72",4,4,4,12,"VIP"
"13991","11","6","855.97",4,4,3,11,"VIP"
"13115","11","4","2294.78",4,3,4,11,"Loyal Customer"
"17988","11","7","201.12",4,4,1,9,"VIP"
"16877","11","6","853.72",4,4,3,11,"VIP"
"13258","11","3","698.58",4,3,3,10,"Loyal Customer"
"15987","11","7","1451.28",4,4,3,11,"VIP"
"12668","11","4","3807.15",4,3,4,11,"Loyal Customer"
"14470","11","2","461.19",4,2,2,8,"New costumer"
"13758","11","7","3190.55",4,4,4,12,"VIP"
"14093","11","1","442.85",4,1,2,7,"New costumer"
"17031","11","2","380.35",4,2,2,8,"New costumer"
"15861","11","8","3165.36",4,4,4,12,"VIP"
"18001","11","2","417.23",4,2,2,8,"New costumer"
"14741","11","6","1400.34",4,4,3,11,"VIP"
"13546","11","3","626.99",4,3,2,9,"Loyal Customer"
"17739","11","7","2791.35",4,4,4,12,"VIP"
"15721","11","1","507.08",4,1,2,7,"New costumer"
"15054","11","2","302.10",4,2,1,7,"New costumer"
"15009","11","3","1261.78",4,3,3,10,"Loyal Customer"
"18096","11","3","911.15",4,3,3,10,"Loyal Customer"
"15555","11","16","4805.17",4,4,4,12,"VIP"
"16094","11","4","1078.23",4,3,3,10,"Loyal Customer"
"16364","11","2","707.04",4,2,3,9,"New costumer"
"15022","11","4","905.04",4,3,3,10,"Loyal Customer"
"15351","11","7","1960.11",4,4,4,12,"VIP"
"13418","11","18","6127.43",4,4,4,12,"VIP"
"17188","10","7","2474.23",4,4,4,12,"VIP"
"15197","10","3","1079.61",4,3,3,10,"Loyal Customer"
"15218","10","11","5756.89",4,4,4,12,"VIP"
"13883","10","5","2674.48",4,4,4,12,"VIP"
"12657","10","4","1643.18",4,3,3,10,"Loyal Customer"
"12727","10","7","3980.70",4,4,4,12,"VIP"
"13496","10","2","653.33",4,2,2,8,"New costumer"
"14180","10","25","4748.52",4,4,4,12,"VIP"
"12479","10","1","527.20",4,1,2,7,"New costumer"
"13467","10","2","1083.71",4,3,3,10,"Loyal Customer"
"13137","10","8","3650.41",4,4,4,12,"VIP"
"14408","10","7","2606.53",4,4,4,12,"VIP"
"15619","10","1","336.40",4,2,2,8,"New costumer"
"16800","10","1","1201.49",4,2,3,9,"New costumer"
"14601","10","1","213.96",4,1,1,6,"New costumer"
"16347","10","2","887.65",4,2,3,9,"New costumer"
"17655","10","7","2638.94",4,4,4,12,"VIP"
"15783","10","1","246.30",4,1,1,6,"New costumer"
"16168","10","27","3787.60",4,4,4,12,"VIP"
"18118","10","26","5653.82",4,4,4,12,"VIP"
"17772","10","2","182.77",4,2,1,7,"New costumer"
"17237","10","2","314.69",4,2,2,8,"New costumer"
"17419","10","12","4226.57",4,4,4,12,"VIP"
"12627","10","7","4478.53",4,4,4,12,"VIP"
"15540","10","1","213.30",4,1,1,6,"New costumer"
"15838","10","19","33643.08",4,4,4,12,"VIP"
"14550","10","2","765.62",4,2,3,9,"New costumer"
"13844","10","1","361.62",4,2,2,8,"New costumer"
"17379","10","1","404.66",4,1,2,7,"New costumer"
"13188","10","1","114.60",4,2,1,7,"New costumer"
"13349","10","1","247.32",4,1,1,6,"New costumer"
"14597","10","2","883.15",4,2,3,9,"New costumer"
"14125","10","3","2740.43",4,3,4,11,"Loyal Customer"
"17711","10","2","385.10",4,2,2,8,"New costumer"
"13928","10","4","464.57",4,3,2,9,"Loyal Customer"
"14667","10","25","9241.20",4,4,4,12,"VIP"
"14321","10","5","1530.75",4,4,3,11,"VIP"
"12451","10","5","9035.52",4,4,4,12,"VIP"
"17359","10","1","127.86",4,1,1,6,"New costumer"
"14511","10","5","1314.81",4,4,3,11,"VIP"
"14480","10","1","279.05",4,1,1,6,"New costumer"
"13030","10","2","799.48",4,2,3,9,"New costumer"
"16992","10","5","1614.31",4,4,3,11,"VIP"
"14290","10","5","2314.65",4,3,4,11,"Loyal Customer"
"17306","10","19","8631.31",4,4,4,12,"VIP"
"13429","10","4","1006.80",4,3,3,10,"Loyal Customer"
"14866","10","12","14389.90",4,4,4,12,"VIP"
"14173","10","4","450.84",4,3,2,9,"Loyal Customer"
"13266","10","12","3834.26",4,4,4,12,"VIP"
"14961","10","9","7044.68",4,4,4,12,"VIP"
"13950","10","4","745.06",4,3,3,10,"Loyal Customer"
"16818","10","11","3349.57",4,4,4,12,"VIP"
"15601","10","14","6776.56",4,4,4,12,"VIP"
"12660","10","1","245.10",4,1,1,6,"New costumer"
"13590","10","6","1981.92",4,4,4,12,"VIP"
"14704","10","9","1546.91",4,4,3,11,"VIP"
"18101","10","2","223.65",4,2,1,7,"New costumer"
"17929","10","4","843.00",4,3,3,10,"Loyal Customer"
"13389","10","3","797.96",4,3,3,10,"Loyal Customer"
"14901","10","9","1421.29",4,4,3,11,"VIP"
"17019","10","4","1272.61",4,3,3,10,"Loyal Customer"
"17523","10","4","652.74",4,3,2,9,"Loyal Customer"
"17806","10","1","546.04",4,1,2,7,"New costumer"
"14419","10","6","1058.06",4,4,3,11,"VIP"
"13014","10","10","3466.28",4,4,4,12,"VIP"
"14452","10","2","264.44",4,2,1,7,"New costumer"
"14209","10","6","2073.43",4,4,4,12,"VIP"
"16744","10","7","1304.76",4,4,3,11,"VIP"
"12654","10","5","601.98",4,4,2,10,"VIP"
"14701","10","9","2549.37",4,4,4,12,"VIP"
"13196","10","4","1797.78",4,3,4,11,"Loyal Customer"
"15148","10","1","301.29",4,1,1,6,"New costumer"
"13657","10","2","382.14",4,2,2,8,"New costumer"
"12375","10","2","457.50",4,2,2,8,"New costumer"
"14390","9","9","4652.82",4,4,4,12,"VIP"
"14824","9","4","1127.71",4,3,3,10,"Loyal Customer"
"15039","9","47","19914.44",4,4,4,12,"VIP"
"15414","9","3","774.90",4,3,3,10,"Loyal Customer"
"16782","9","13","2279.90",4,4,4,12,"VIP"
"12488","9","3","1298.66",4,3,3,10,"Loyal Customer"
"15782","9","3","2614.74",4,3,4,11,"Loyal Customer"
"17101","9","4","1621.73",4,3,3,10,"Loyal Customer"
"13211","9","3","1197.42",4,3,3,10,"Loyal Customer"
"13198","9","6","3401.24",4,4,4,12,"VIP"
"14963","9","5","1487.80",4,4,3,11,"VIP"
"16295","9","4","1328.55",4,3,3,10,"Loyal Customer"
"16852","9","2","144.91",4,2,1,7,"New costumer"
"17468","9","2","137.00",4,2,1,7,"New costumer"
"14554","9","4","2381.04",4,3,4,11,"Loyal Customer"
"12464","9","8","1212.05",4,4,3,11,"VIP"
"12966","9","1","160.18",4,1,1,6,"New costumer"
"13658","9","5","2639.17",4,4,4,12,"VIP"
"14836","9","3","102.45",4,3,1,8,"Loyal Customer"
"15073","9","3","1043.41",4,3,3,10,"Loyal Customer"
"16115","9","8","1667.97",4,4,4,12,"VIP"
"14785","9","2","77.40",4,2,1,7,"New costumer"
"15790","9","1","220.85",4,1,1,6,"New costumer"
"16549","9","10","4154.64",4,4,4,12,"VIP"
"14388","9","8","3212.84",4,4,4,12,"VIP"
"14005","9","5","2874.72",4,4,4,12,"VIP"
"15024","9","10","1661.33",4,4,3,11,"VIP"
"16241","9","13","2607.87",4,4,4,12,"VIP"
"12670","9","5","2996.05",4,4,4,12,"VIP"
"14349","9","1","133.50",4,1,1,6,"New costumer"
"14711","9","11","2868.80",4,4,4,12,"VIP"
"12598","9","8","3023.08",4,4,4,12,"VIP"
"14755","9","11","5010.28",4,4,4,12,"VIP"
"13428","9","1","218.47",4,1,1,6,"New costumer"
"17466","9","2","763.28",4,2,3,9,"New costumer"
"15615","9","23","10399.74",4,4,4,12,"VIP"
"12630","9","2","1270.88",4,3,3,10,"Loyal Customer"
"15903","9","7","5126.76",4,4,4,12,"VIP"
"16361","9","4","896.66",4,3,3,10,"Loyal Customer"
"16775","9","11","1695.66",4,4,4,12,"VIP"
"18058","9","1","170.16",4,1,1,6,"New costumer"
"12787","9","3","463.66",4,3,2,9,"Loyal Customer"
"12953","9","1","329.85",4,2,2,8,"New costumer"
"15152","9","13","4745.69",4,4,4,12,"VIP"
"13784","9","11","2462.79",4,4,4,12,"VIP"
"16479","9","2","300.83",4,2,1,7,"New costumer"
"12798","9","3","6977.04",4,3,4,11,"Loyal Customer"
"14723","9","6","1158.30",4,4,3,11,"VIP"
"15611","9","13","1591.45",4,4,3,11,"VIP"
"13147","9","4","712.80",4,3,3,10,"Loyal Customer"
"15206","9","4","420.30",4,3,2,9,"Loyal Customer"
"14893","9","2","1237.85",4,3,3,10,"Loyal Customer"
"13999","9","12","3901.81",4,4,4,12,"VIP"
"18241","9","17","2073.09",4,4,4,12,"VIP"
"14062","9","12","10464.85",4,4,4,12,"VIP"
"14088","9","13","50491.81",4,4,4,12,"VIP"
"12957","9","8","4017.54",4,4,4,12,"VIP"
"15239","9","2","780.59",4,2,3,9,"New costumer"
"13203","9","4","869.46",4,3,3,10,"Loyal Customer"
"15394","9","4","2183.54",4,3,4,11,"Loyal Customer"
"16062","9","4","1153.62",4,3,3,10,"Loyal Customer"
"15297","9","3","641.94",4,3,2,9,"Loyal Customer"
"13576","9","18","6717.34",4,4,4,12,"VIP"
"14432","9","6","2255.51",4,4,4,12,"VIP"
"15755","9","6","2364.25",4,4,4,12,"VIP"
"14156","9","55","117379.63",4,4,4,12,"VIP"
"15089","9","6","2420.84",4,4,4,12,"VIP"
"14540","9","3","996.26",4,3,3,10,"Loyal Customer"
"16657","9","4","933.62",4,3,3,10,"Loyal Customer"
"15113","9","3","3609.33",4,3,4,11,"Loyal Customer"
"17682","9","6","2474.33",4,4,4,12,"VIP"
"13647","9","4","1678.12",4,3,4,11,"Loyal Customer"
"13068","9","2","344.00",4,2,2,8,"New costumer"
"16145","8","11","3799.49",4,4,4,12,"VIP"
"16839","8","34","16594.35",4,4,4,12,"VIP"
"16938","8","4","2736.38",4,3,4,11,"Loyal Customer"
"13362","8","4","3090.74",4,3,4,11,"Loyal Customer"
"13159","8","4","1437.85",4,3,3,10,"Loyal Customer"
"12429","8","4","3750.40",4,3,4,11,"Loyal Customer"
"17502","8","4","689.10",4,3,3,10,"Loyal Customer"
"15380","8","5","1690.26",4,3,4,11,"Loyal Customer"
"12921","8","37","16587.09",4,4,4,12,"VIP"
"14804","8","1","353.27",4,2,2,8,"New costumer"
"14047","8","5","1308.61",4,4,3,11,"VIP"
"12714","8","5","4708.86",4,4,4,12,"VIP"
"17911","8","1","366.23",4,2,2,8,"New costumer"
"15172","8","5","1624.05",4,4,3,11,"VIP"
"14146","8","5","4191.00",4,4,4,12,"VIP"
"14385","8","3","202.11",4,3,1,8,"Loyal Customer"
"15712","8","5","1072.36",4,4,3,11,"VIP"
"17737","8","2","168.24",4,2,1,7,"New costumer"
"17736","8","3","377.44",4,3,2,9,"Loyal Customer"
"18179","8","6","1793.17",4,4,4,12,"VIP"
"12528","8","6","1933.48",4,4,4,12,"VIP"
"12951","8","6","1064.07",4,4,3,11,"VIP"
"16915","8","6","621.68",4,4,2,10,"VIP"
"14289","8","6","911.26",4,4,3,11,"VIP"
"14618","8","3","553.44",4,3,2,9,"Loyal Customer"
"15101","8","2","317.53",4,2,2,8,"New costumer"
"15467","8","3","524.88",4,3,2,9,"Loyal Customer"
"13509","8","7","979.72",4,4,3,11,"VIP"
"14178","8","7","1620.93",4,4,3,11,"VIP"
"15993","8","7","2797.57",4,4,4,12,"VIP"
"14448","8","2","375.35",4,2,2,8,"New costumer"
"18230","8","7","2810.20",4,4,4,12,"VIP"
"17937","8","7","4301.22",4,4,4,12,"VIP"
"17288","8","7","1419.73",4,4,3,11,"VIP"
"13255","8","2","399.51",4,2,2,8,"New costumer"
"12524","8","8","4485.72",4,4,4,12,"VIP"
"15680","8","3","1333.68",4,3,3,10,"Loyal Customer"
"13012","8","8","1661.84",4,4,3,11,"VIP"
"18158","8","2","453.40",4,2,2,8,"New costumer"
"15687","8","9","2993.10",4,4,4,12,"VIP"
"14258","8","9","12669.98",4,4,4,12,"VIP"
"16265","8","9","5447.00",4,4,4,12,"VIP"
"15021","8","9","1914.82",4,4,4,12,"VIP"
"16496","8","3","1599.52",4,3,3,10,"Loyal Customer"
"16156","8","9","3122.04",4,4,4,12,"VIP"
"15544","8","9","3546.71",4,4,4,12,"VIP"
"14659","8","9","2529.93",4,4,4,12,"VIP"
"14243","8","10","2588.77",4,4,4,12,"VIP"
"15654","8","2","922.53",4,2,3,9,"New costumer"
"12784","8","2","574.42",4,2,2,8,"New costumer"
"12882","8","2","1463.04",4,3,3,10,"Loyal Customer"
"14713","8","11","2666.36",4,4,4,12,"VIP"
"15444","8","2","1418.26",4,3,3,10,"Loyal Customer"
"16712","8","11","3645.43",4,4,4,12,"VIP"
"15251","8","11","10484.99",4,4,4,12,"VIP"
"16701","8","13","5398.30",4,4,4,12,"VIP"
"13040","8","2","676.99",4,2,3,9,"New costumer"
"16700","8","13","5076.55",4,4,4,12,"VIP"
"13090","8","14","8910.82",4,4,4,12,"VIP"
"12572","8","2","1020.42",4,3,3,10,"Loyal Customer"
"15046","8","15","5213.77",4,4,4,12,"VIP"
"16376","8","2","987.01",4,3,3,10,"Loyal Customer"
"15951","8","2","708.22",4,2,3,9,"New costumer"
"14869","8","2","725.70",4,2,3,9,"New costumer"
"13854","8","25","8109.52",4,4,4,12,"VIP"
"12901","8","28","17654.54",4,4,4,12,"VIP"
"17381","8","29","20275.61",4,4,4,12,"VIP"
"12762","7","2","1898.52",4,3,4,11,"Loyal Customer"
"14309","7","9","2352.53",4,4,4,12,"VIP"
"14298","7","44","51527.30",4,4,4,12,"VIP"
"17293","7","9","1875.11",4,4,4,12,"VIP"
"14732","7","8","2702.49",4,4,4,12,"VIP"
"17350","7","4","1286.07",4,3,3,10,"Loyal Customer"
"14897","7","4","1366.38",4,3,3,10,"Loyal Customer"
"18122","7","6","1826.21",4,4,4,12,"VIP"
"12664","7","9","4881.88",4,4,4,12,"VIP"
"17495","7","2","497.56",4,2,2,8,"New costumer"
"13297","7","4","2089.85",4,3,4,11,"Loyal Customer"
"14895","7","20","11138.71",4,4,4,12,"VIP"
"15434","7","5","1041.48",4,3,3,10,"Loyal Customer"
"15862","7","4","832.88",4,3,3,10,"Loyal Customer"
"16011","7","16","3362.71",4,4,4,12,"VIP"
"14092","7","14","4076.91",4,4,4,12,"VIP"
"16789","7","1","80.80",4,1,1,6,"New costumer"
"17942","7","1","77.50",4,1,1,6,"New costumer"
"16759","7","3","789.79",4,3,3,10,"Loyal Customer"
"14367","7","16","9261.52",4,4,4,12,"VIP"
"16440","7","5","3640.67",4,4,4,12,"VIP"
"15373","7","12","2415.91",4,4,4,12,"VIP"
"12587","7","1","144.00",4,1,1,6,"New costumer"
"12919","7","6","1335.19",4,4,3,11,"VIP"
"16038","7","3","471.78",4,3,2,9,"Loyal Customer"
"13705","7","3","711.86",4,3,3,10,"Loyal Customer"
"16899","7","6","1281.56",4,4,3,11,"VIP"
"17321","7","2","700.86",4,2,3,9,"New costumer"
"15904","7","1","164.68",4,1,1,6,"New costumer"
"15144","7","17","6580.44",4,4,4,12,"VIP"
"18144","7","12","2888.75",4,4,4,12,"VIP"
"18077","7","11","2633.01",4,4,4,12,"VIP"
"17115","7","3","837.50",4,3,3,10,"Loyal Customer"
"14126","7","3","706.13",4,3,3,10,"Loyal Customer"
"16119","7","2","423.36",4,2,2,8,"New costumer"
"15060","7","4","303.09",4,3,1,8,"Loyal Customer"
"14262","7","8","2618.23",4,4,4,12,"VIP"
"16813","7","10","1692.98",4,4,4,12,"VIP"
"12700","7","4","4939.99",4,3,4,11,"Loyal Customer"
"12684","7","7","2283.63",4,4,4,12,"VIP"
"12364","7","4","1313.10",4,3,3,10,"Loyal Customer"
"15028","7","4","627.13",4,3,2,9,"Loyal Customer"
"17183","7","6","3347.31",4,4,4,12,"VIP"
"17768","7","3","2273.18",4,3,4,11,"Loyal Customer"
"14287","7","3","176.63",4,3,1,8,"Loyal Customer"
"17426","7","6","5037.26",4,4,4,12,"VIP"
"15531","7","2","2007.44",4,3,4,11,"Loyal Customer"
"12553","7","10","3692.28",4,4,4,12,"VIP"
"17014","7","3","586.33",4,3,2,9,"Loyal Customer"
"16169","7","4","1822.97",4,3,4,11,"Loyal Customer"
"18097","7","6","2697.80",4,4,4,12,"VIP"
"17386","7","6","2686.42",4,4,4,12,"VIP"
"17450","7","46","194550.79",4,4,4,12,"VIP"
"12963","7","8","1856.63",4,4,4,12,"VIP"
"13183","7","9","3957.78",4,4,4,12,"VIP"
"16242","7","7","3603.21",4,4,4,12,"VIP"
"14299","7","9","3965.62",4,4,4,12,"VIP"
"15500","7","4","1131.56",4,3,3,10,"Loyal Customer"
"17566","7","2","901.21",4,2,3,9,"New costumer"
"14292","7","9","4871.93",4,4,4,12,"VIP"
"14766","7","6","2473.37",4,4,4,12,"VIP"
"17157","7","2","319.00",4,2,2,8,"New costumer"
"14655","7","4","1932.23",4,3,4,11,"Loyal Customer"
"17576","7","19","3622.68",4,4,4,12,"VIP"
"13495","7","5","2044.87",4,4,4,12,"VIP"
"14440","7","5","2357.68",4,3,4,11,"Loyal Customer"
"16966","7","7","2154.97",4,4,4,12,"VIP"
"12558","7","1","269.96",4,1,1,6,"New costumer"
"14960","7","2","221.27",4,2,1,7,"New costumer"
"18282","7","2","178.05",4,2,1,7,"New costumer"
"12856","7","6","2179.93",4,4,4,12,"VIP"
"12562","7","7","3781.74",4,4,4,12,"VIP"
"16333","7","22","26626.80",4,4,4,12,"VIP"
"14688","7","21","5630.87",4,4,4,12,"VIP"
"15948","7","2","955.24",4,3,3,10,"Loyal Customer"
"15602","7","9","1297.87",4,4,3,11,"VIP"
"18245","6","7","2567.06",4,4,4,12,"VIP"
"14250","6","3","1904.05",4,3,4,11,"Loyal Customer"
"14865","6","2","52.20",4,2,1,7,"New costumer"
"12962","6","2","266.39",4,2,1,7,"New costumer"
"13969","6","18","9053.94",4,4,4,12,"VIP"
"16103","6","6","1429.64",4,4,3,11,"VIP"
"13560","6","1","174.37",4,1,1,6,"New costumer"
"17584","6","2","1242.30",4,3,3,10,"Loyal Customer"
"17686","6","7","5739.46",4,4,4,12,"VIP"
"17611","6","15","3984.22",4,4,4,12,"VIP"
"12704","6","8","2340.84",4,4,4,12,"VIP"
"13017","6","1","204.00",4,1,1,6,"New costumer"
"14788","6","2","679.44",4,2,3,9,"New costumer"
"17221","6","2","335.13",4,2,2,8,"New costumer"
"15769","6","26","56252.72",4,4,4,12,"VIP"
"14594","6","2","379.83",4,2,2,8,"New costumer"
